---- Page: "Statistics [Analog]"
---- Chart: Electr_9_5_3.ewb
Parameter	Value
2.105417169773e-001	1.553065108567e+000
2.105460639080e-001	1.987758175639e+000
2.105497734634e-001	2.358713717934e+000
2.105535876625e-001	2.740133631376e+000
2.105585058247e-001	3.231949851171e+000
2.105640510583e-001	3.786473212863e+000
2.105717775562e-001	4.559122996439e+000
2.105761863262e-001	4.999999999999e+000
2.105765479276e-001	5.000000000000e+000
2.105772711305e-001	5.000000000000e+000
2.105787175361e-001	5.000000000000e+000
2.105816103474e-001	5.000000000000e+000
2.105873959700e-001	5.000000000000e+000
2.105989672152e-001	5.000000000000e+000
2.106221097057e-001	5.000000000000e+000
2.106683946865e-001	5.000000000000e+000
2.107609646482e-001	5.000000000000e+000
2.109461045716e-001	5.000000000000e+000
2.113163844185e-001	5.000000000000e+000
2.118471422044e-001	5.000000000000e+000
2.128163844185e-001	5.000000000000e+000
2.128188844185e-001	5.000000000000e+000
2.128238844185e-001	5.000000000000e+000
2.128338844185e-001	5.000000000000e+000
2.128413844185e-001	5.000000000000e+000
2.128420020189e-001	5.000000000000e+000
2.128432372198e-001	5.000000000000e+000
2.128457076215e-001	5.000000000000e+000
2.128506484250e-001	5.000000000000e+000
2.128605300320e-001	5.000000000000e+000
2.128802932460e-001	5.000000000000e+000
2.129198196740e-001	5.000000000000e+000
2.129988725300e-001	5.000000000000e+000
2.131569782420e-001	5.000000000000e+000
2.134731896659e-001	5.000000000000e+000
2.141056125137e-001	5.000000000000e+000
2.152663844185e-001	5.000000000000e+000
2.152688844185e-001	4.750000000000e+000
2.152738844185e-001	4.250000000000e+000
2.152765860174e-001	3.979840108656e+000
2.152792110174e-001	3.717340108652e+000
2.152844610174e-001	3.192340108645e+000
2.152913844185e-001	2.499999999999e+000
2.152917938242e-001	2.459059427376e+000
2.152926126357e-001	2.377178282128e+000
2.152942502586e-001	2.213415991630e+000
2.152963481168e-001	2.003630164185e+000
2.152984273721e-001	1.795704634435e+000
2.153009537457e-001	1.543067278908e+000
2.153033864767e-001	1.299794175926e+000
2.153059770250e-001	1.040739350918e+000
2.153079006972e-001	8.483721249642e-001
2.153096775480e-001	6.706870425084e-001
2.153107437525e-001	5.640666021679e-001
2.153114804225e-001	4.903995956424e-001
2.153121837579e-001	4.200660565441e-001
2.153130476191e-001	3.336799331478e-001
2.153138496690e-001	2.534749497541e-001
2.153147886982e-001	1.595720240411e-001
2.153158823234e-001	5.020950976607e-002
2.153163844185e-001	0.000000000000e+000
2.153163883874e-001	0.000000000000e+000
2.153163963253e-001	0.000000000000e+000
2.153164042442e-001	0.000000000000e+000
2.153164148096e-001	0.000000000000e+000
2.153164265588e-001	0.000000000000e+000
2.153164445061e-001	0.000000000000e+000
2.153164804006e-001	0.000000000000e+000
2.153165139742e-001	0.000000000000e+000
2.153165764683e-001	0.000000000000e+000
2.153166341558e-001	0.000000000000e+000
2.153167405411e-001	0.000000000000e+000
2.153168576974e-001	0.000000000000e+000
2.153170920101e-001	0.000000000000e+000
2.153174702810e-001	0.000000000000e+000
2.153182268229e-001	0.000000000000e+000
2.153197399067e-001	0.000000000000e+000
2.153227660743e-001	0.000000000000e+000
2.153288184095e-001	0.000000000000e+000
2.153409230798e-001	0.000000000000e+000
2.153651324204e-001	0.000000000000e+000
2.154135511017e-001	0.000000000000e+000
2.155103884644e-001	0.000000000000e+000
2.157040631896e-001	0.000000000000e+000
2.160914126401e-001	0.000000000000e+000
2.168661115411e-001	0.000000000000e+000
2.178163844185e-001	0.000000000000e+000
2.178188844185e-001	0.000000000000e+000
2.178238844185e-001	0.000000000000e+000
2.178285987486e-001	0.000000000000e+000
2.178319454413e-001	0.000000000000e+000
2.178350554411e-001	0.000000000000e+000
2.178392932684e-001	0.000000000000e+000
2.178413844185e-001	0.000000000000e+000
2.178415414484e-001	0.000000000000e+000
2.178418555083e-001	0.000000000000e+000
2.178424836281e-001	0.000000000000e+000
2.178437398676e-001	0.000000000000e+000
2.178451907798e-001	0.000000000000e+000
2.178480926041e-001	0.000000000000e+000
2.178538962526e-001	0.000000000000e+000
2.178655035498e-001	0.000000000000e+000
2.178887181441e-001	0.000000000000e+000
2.179351473328e-001	0.000000000000e+000
2.180280057102e-001	0.000000000000e+000
2.182137224649e-001	0.000000000000e+000
2.185851559743e-001	0.000000000000e+000
2.193280229931e-001	0.000000000000e+000
2.202913844185e-001	0.000000000000e+000
2.202938844185e-001	0.000000000000e+000
2.202988844185e-001	0.000000000000e+000
2.203018650391e-001	0.000000000000e+000
2.203048789885e-001	0.000000000000e+000
2.203073831989e-001	0.000000000000e+000
2.203088319653e-001	0.000000000000e+000
2.203097195159e-001	0.000000000000e+000
2.203105717833e-001	0.000000000000e+000
2.203108328651e-001	0.000000000000e+000
2.203109390805e-001	0.000000000000e+000
2.203110189319e-001	0.000000000000e+000
2.203110797767e-001	0.000000000000e+000
2.203111430616e-001	0.000000000000e+000
2.203112046174e-001	0.000000000000e+000
2.203113062199e-001	0.000000000000e+000
2.203114290628e-001	0.000000000000e+000
2.203116122761e-001	0.000000000000e+000
2.203119182005e-001	0.000000000000e+000
2.203124500031e-001	0.000000000000e+000
2.203135136083e-001	0.000000000000e+000
2.203156408188e-001	0.000000000000e+000
2.203163844185e-001	0.000000000000e+000
2.203163933993e-001	8.980819948823e-004
2.203164113609e-001	2.694245984647e-003
2.203164228855e-001	3.846699495047e-003
2.203164402158e-001	5.579735151695e-003
2.203164582964e-001	7.387788206192e-003
2.203164812708e-001	9.685234700352e-003
2.203165143036e-001	1.298851134979e-002
2.203165583996e-001	1.739810958634e-002
2.203166251736e-001	2.407551234762e-002
2.203167250080e-001	3.405895751540e-002
2.203168737197e-001	4.893012371665e-002
2.203171023931e-001	7.179745976638e-002
2.203174931931e-001	1.108774664943e-001
2.203182363671e-001	1.851948620596e-001
2.203197227150e-001	3.338296531902e-001
2.203226954108e-001	6.310992354513e-001
2.203270897143e-001	1.070529578173e+000
2.203319150693e-001	1.553065079127e+000
2.203362619997e-001	1.987758125452e+000
2.203399715551e-001	2.358713667483e+000
2.203437857541e-001	2.740133563570e+000
2.203487039156e-001	3.231949716995e+000
2.203542491487e-001	3.786473019496e+000
2.203619756427e-001	4.559122420245e+000
2.203663844185e-001	4.999999999999e+000
2.203667460203e-001	5.000000000000e+000
2.203674692239e-001	5.000000000000e+000
2.203689156311e-001	5.000000000000e+000
2.203718084456e-001	5.000000000000e+000
2.203775940745e-001	5.000000000000e+000
2.203891653324e-001	5.000000000000e+000
2.204123078481e-001	5.000000000000e+000
2.204585928795e-001	5.000000000000e+000
2.205511629424e-001	5.000000000000e+000
2.207363030681e-001	5.000000000000e+000
2.211065833195e-001	5.000000000000e+000
2.218471438224e-001	5.000000000000e+000
2.228163844185e-001	5.000000000000e+000
2.228188844185e-001	5.000000000000e+000
2.228238844185e-001	5.000000000000e+000
2.228338844185e-001	5.000000000000e+000
2.228413844185e-001	5.000000000000e+000
2.228420020189e-001	5.000000000000e+000
2.228432372198e-001	5.000000000000e+000
2.228457076215e-001	5.000000000000e+000
2.228506484250e-001	5.000000000000e+000
2.228605300320e-001	5.000000000000e+000
2.228802932460e-001	5.000000000000e+000
2.229198196740e-001	5.000000000000e+000
2.229988725300e-001	5.000000000000e+000
2.231569782420e-001	5.000000000000e+000
2.234731896659e-001	5.000000000000e+000
2.241056125137e-001	5.000000000000e+000
2.252663844185e-001	5.000000000000e+000
2.252688844185e-001	4.750000000000e+000
2.252738844185e-001	4.250000000000e+000
2.252765860174e-001	3.979840108656e+000
2.252792110174e-001	3.717340108652e+000
2.252844610174e-001	3.192340108645e+000
2.252913844185e-001	2.499999999999e+000
2.252917938242e-001	2.459059427376e+000
2.252926126357e-001	2.377178282128e+000
2.252942502586e-001	2.213415991633e+000
2.252963481168e-001	2.003630164182e+000
2.252984273721e-001	1.795704634438e+000
2.253009537457e-001	1.543067278905e+000
2.253033864767e-001	1.299794175929e+000
2.253059770250e-001	1.040739350921e+000
2.253079006972e-001	8.483721249698e-001
2.253096775480e-001	6.706870425195e-001
2.253107437525e-001	5.640666021790e-001
2.253114804225e-001	4.903995956480e-001
2.253121837579e-001	4.200660565441e-001
2.253130476191e-001	3.336799331422e-001
2.253138496690e-001	2.534749497458e-001
2.253147886982e-001	1.595720240300e-001
2.253158823234e-001	5.020950975497e-002
2.253163844185e-001	0.000000000000e+000
2.253163883874e-001	0.000000000000e+000
2.253163963253e-001	0.000000000000e+000
2.253164042442e-001	0.000000000000e+000
2.253164148096e-001	0.000000000000e+000
2.253164265588e-001	0.000000000000e+000
2.253164445061e-001	0.000000000000e+000
2.253164804006e-001	0.000000000000e+000
2.253165139742e-001	0.000000000000e+000
2.253165764683e-001	0.000000000000e+000
2.253166341558e-001	0.000000000000e+000
2.253167405411e-001	0.000000000000e+000
2.253168576974e-001	0.000000000000e+000
2.253170920101e-001	0.000000000000e+000
2.253174702810e-001	0.000000000000e+000
2.253182268229e-001	0.000000000000e+000
2.253197399067e-001	0.000000000000e+000
2.253227660743e-001	0.000000000000e+000
2.253288184095e-001	0.000000000000e+000
2.253409230798e-001	0.000000000000e+000
2.253651324205e-001	0.000000000000e+000
2.254135511018e-001	0.000000000000e+000
2.255103884646e-001	0.000000000000e+000
2.257040631900e-001	0.000000000000e+000
2.260790914124e-001	0.000000000000e+000
2.268537903142e-001	0.000000000000e+000
2.278040631900e-001	0.000000000000e+000
2.278065631900e-001	0.000000000000e+000
2.278115631900e-001	0.000000000000e+000
2.278162775201e-001	0.000000000000e+000
---- End Trace: 1 "A trace"

---- Trace: 2 LEFT BOTTOM "B trace"
0.000000000000e+000	0.000000000000e+000
1.000000000000e-009	0.000000000000e+000
2.000000000000e-009	0.000000000000e+000
4.000000000000e-009	0.000000000000e+000
8.000000000000e-009	0.000000000000e+000
1.000000000000e-008	0.000000000000e+000
1.800000000000e-008	0.000000000000e+000
3.400000000000e-008	0.000000000000e+000
6.600000000000e-008	0.000000000000e+000
1.300000000000e-007	0.000000000000e+000
2.580000000000e-007	0.000000000000e+000
5.140000000000e-007	0.000000000000e+000
1.026000000000e-006	0.000000000000e+000
2.050000000000e-006	0.000000000000e+000
4.098000000000e-006	0.000000000000e+000
8.194000000000e-006	0.000000000000e+000
1.638600000000e-005	0.000000000000e+000
3.277000000000e-005	0.000000000000e+000
6.553800000000e-005	0.000000000000e+000
1.310740000000e-004	0.000000000000e+000
2.621460000000e-004	0.000000000000e+000
5.242900000000e-004	0.000000000000e+000
1.048578000000e-003	0.000000000000e+000
2.097154000000e-003	0.000000000000e+000
2.500000000000e-003	0.000000000000e+000
2.502500000000e-003	5.000000000000e-001
2.507500000000e-003	1.500000000000e+000
2.512214483557e-003	2.442896711360e+000
2.515561251309e-003	3.112250261767e+000
2.518671307840e-003	3.734261568027e+000
2.522909257944e-003	4.581851588793e+000
2.525000000000e-003	5.000000000000e+000
2.525156994546e-003	5.000000000000e+000
2.525470983638e-003	5.000000000000e+000
2.526098961821e-003	5.000000000000e+000
2.527354918189e-003	5.000000000000e+000
2.528805963393e-003	5.000000000000e+000
2.531708053802e-003	5.000000000000e+000
2.537512234621e-003	5.000000000000e+000
2.549120596258e-003	5.000000000000e+000
2.572337319532e-003	5.000000000000e+000
2.618770766079e-003	5.000000000000e+000
2.711637659175e-003	5.000000000000e+000
2.897371445365e-003	5.000000000000e+000
3.268839017747e-003	5.000000000000e+000
4.011774162510e-003	5.000000000000e+000
4.975000000000e-003	5.000000000000e+000
4.977500000000e-003	4.500000000000e+000
4.982500000000e-003	3.500000000000e+000
4.985480620783e-003	2.903875843420e+000
4.988494570363e-003	2.301085927358e+000
4.990998781961e-003	1.800243607752e+000
4.992447547898e-003	1.510490420446e+000
4.993335097612e-003	1.332980477560e+000
4.994187364805e-003	1.162527038935e+000
4.994448445597e-003	1.110310880699e+000
4.994554660953e-003	1.089067809398e+000
4.994634512152e-003	1.073097569571e+000
4.994695356724e-003	1.060928655210e+000
4.994758641546e-003	1.048271690721e+000
4.994820197396e-003	1.035960520859e+000
4.994921799562e-003	1.015640087609e+000
4.995044642294e-003	9.910715411032e-001
4.995227855162e-003	9.544289675924e-001
4.995533778629e-003	8.932442742299e-001
4.996065579403e-003	7.868841194081e-001
4.997129180951e-003	5.741638097644e-001
4.999256384048e-003	1.487231904771e-001
5.000000000000e-003	0.000000000000e+000
5.000008980911e-003	0.000000000000e+000
5.000026942732e-003	0.000000000000e+000
5.000038467388e-003	0.000000000000e+000
5.000055797873e-003	0.000000000000e+000
5.000073878640e-003	0.000000000000e+000
5.000096853314e-003	0.000000000000e+000
5.000129886398e-003	0.000000000000e+000
5.000173982748e-003	0.000000000000e+000
5.000240757170e-003	0.000000000000e+000
5.000340592021e-003	0.000000000000e+000
5.000489305481e-003	0.000000000000e+000
5.000717981599e-003	0.000000000000e+000
5.001108786936e-003	0.000000000000e+000
5.001851975049e-003	0.000000000000e+000
5.003338351274e-003	0.000000000000e+000
5.006311103726e-003	0.000000000000e+000
5.010705282183e-003	0.000000000000e+000
5.015530536273e-003	0.000000000000e+000
5.019877383319e-003	0.000000000000e+000
5.023586936485e-003	0.000000000000e+000
5.027401046594e-003	0.000000000000e+000
5.032318942525e-003	0.000000000000e+000
5.037863931036e-003	0.000000000000e+000
5.045588847780e-003	0.000000000000e+000
5.050000000000e-003	0.000000000000e+000
5.050361764760e-003	0.000000000000e+000
5.051085294279e-003	0.000000000000e+000
5.052532353317e-003	0.000000000000e+000
5.055426471393e-003	0.000000000000e+000
5.061214707546e-003	0.000000000000e+000
5.072791179851e-003	0.000000000000e+000
5.095944124462e-003	0.000000000000e+000
5.142250013683e-003	0.000000000000e+000
5.234861792126e-003	0.000000000000e+000
5.420085349011e-003	0.000000000000e+000
5.790532462781e-003	0.000000000000e+000
6.531426690322e-003	0.000000000000e+000
7.500000000000e-003	0.000000000000e+000
7.502500000000e-003	5.000000000000e-001
7.507500000000e-003	1.500000000000e+000
7.517500000000e-003	3.500000000000e+000
7.525000000000e-003	5.000000000000e+000
7.525617600439e-003	5.000000000000e+000
7.526852801316e-003	5.000000000000e+000
7.529323203070e-003	5.000000000000e+000
7.534264006579e-003	5.000000000000e+000
7.544145613597e-003	5.000000000000e+000
7.563908827633e-003	5.000000000000e+000
7.603435255704e-003	5.000000000000e+000
7.682488111847e-003	5.000000000000e+000
7.840593824133e-003	5.000000000000e+000
8.156805248705e-003	5.000000000000e+000
8.789228097848e-003	5.000000000000e+000
9.950000000000e-003	5.000000000000e+000
9.952500000000e-003	5.000000000000e+000
9.957500000000e-003	5.000000000000e+000
9.960201598913e-003	5.000000000000e+000
9.962826598913e-003	5.000000000000e+000
9.968076598914e-003	5.000000000000e+000
9.975000000000e-003	5.000000000000e+000
9.975409405724e-003	4.918118855106e+000
9.976228217173e-003	4.754356565317e+000
9.977865840071e-003	4.426831985739e+000
9.979963698335e-003	4.007260332918e+000
9.982042953607e-003	3.591409278578e+000
9.984569327178e-003	3.086134564404e+000
9.987002058199e-003	2.599588360296e+000
9.989592606433e-003	2.081478713358e+000
9.991516278691e-003	1.696744261790e+000
9.993293129518e-003	1.341374096352e+000
9.994359333904e-003	1.128133219148e+000
9.995096003993e-003	9.807992013643e-001
9.995799339411e-003	8.401321177243e-001
9.996663200683e-003	6.673598634298e-001
9.997465250556e-003	5.069498887186e-001
9.998404279867e-003	3.191440266310e-001
9.999497905078e-003	1.004189843217e-001
1.000000000000e-002	6.098637220231e-014
1.000000396896e-002	0.000000000000e+000
1.000001190687e-002	0.000000000000e+000
1.000001982576e-002	0.000000000000e+000
1.000003039111e-002	0.000000000000e+000
1.000004214030e-002	0.000000000000e+000
1.000006008756e-002	0.000000000000e+000
1.000009598209e-002	0.000000000000e+000
1.000012955572e-002	0.000000000000e+000
1.000019204981e-002	0.000000000000e+000
1.000024973732e-002	0.000000000000e+000
1.000035612260e-002	0.000000000000e+000
1.000047327889e-002	0.000000000000e+000
1.000070759148e-002	0.000000000000e+000
1.000108586228e-002	0.000000000000e+000
1.000184240389e-002	0.000000000000e+000
1.000335548712e-002	0.000000000000e+000
1.000638165357e-002	0.000000000000e+000
1.001243398647e-002	0.000000000000e+000
1.002453865227e-002	0.000000000000e+000
1.004874798386e-002	0.000000000000e+000
1.009716664705e-002	0.000000000000e+000
1.019400397344e-002	0.000000000000e+000
1.038767862621e-002	0.000000000000e+000
1.077502793174e-002	0.000000000000e+000
1.154972654281e-002	0.000000000000e+000
1.250000000000e-002	0.000000000000e+000
1.250250000000e-002	4.999999999998e-001
1.250750000000e-002	1.500000000000e+000
1.251221433012e-002	2.442866023764e+000
1.251556102284e-002	3.112204567550e+000
1.251867102267e-002	3.734204533087e+000
1.252290884988e-002	4.581769975638e+000
1.252500000000e-002	5.000000000000e+000
1.252515702994e-002	5.000000000000e+000
1.252547108983e-002	5.000000000000e+000
1.252609920960e-002	5.000000000000e+000
1.252735544914e-002	5.000000000000e+000
1.252880636128e-002	5.000000000000e+000
1.253170818558e-002	5.000000000000e+000
1.253751183416e-002	5.000000000000e+000
1.254911913133e-002	5.000000000000e+000
1.257233372567e-002	5.000000000000e+000
1.261876291435e-002	5.000000000000e+000
1.271162129170e-002	5.000000000000e+000
1.289733804642e-002	5.000000000000e+000
1.326877155584e-002	5.000000000000e+000
1.401163857469e-002	5.000000000000e+000
1.458663857469e-002	5.000000000000e+000
1.458913857469e-002	4.500000000000e+000
1.459413857469e-002	3.500000000000e+000
1.459711919536e-002	2.903875865971e+000
1.460013314472e-002	2.301085994390e+000
1.460263735511e-002	1.800243915193e+000
1.460408612150e-002	1.510490638293e+000
1.460497367212e-002	1.332980514075e+000
1.460582593953e-002	1.162527031200e+000
1.460608702128e-002	1.110310680822e+000
1.460619323671e-002	1.089067594658e+000
1.460627308815e-002	1.073097307002e+000
1.460633393289e-002	1.060928360493e+000
1.460639721786e-002	1.048271366457e+000
1.460645877366e-002	1.035960206013e+000
1.460656037610e-002	1.015639717892e+000
1.460668321904e-002	9.910711301328e-001
1.460686643230e-002	9.544284783071e-001
1.460717235674e-002	8.932435889007e-001
1.460770415935e-002	7.868830682041e-001
1.460876776455e-002	5.741620268107e-001
1.461089497497e-002	1.487199440242e-001
1.461163857469e-002	2.344587198000e-013
1.461164755551e-002	0.000000000000e+000
1.461166551715e-002	0.000000000000e+000
1.461167704168e-002	0.000000000000e+000
1.461169437204e-002	0.000000000000e+000
1.461171245257e-002	0.000000000000e+000
1.461173542703e-002	0.000000000000e+000
1.461176845980e-002	0.000000000000e+000
1.461181255578e-002	0.000000000000e+000
1.461187932981e-002	0.000000000000e+000
1.461197916427e-002	0.000000000000e+000
1.461212787593e-002	0.000000000000e+000
1.461235654929e-002	0.000000000000e+000
1.461274734934e-002	0.000000000000e+000
1.461349052325e-002	0.000000000000e+000
1.461497687107e-002	0.000000000000e+000
1.461794956672e-002	0.000000000000e+000
1.462234387053e-002	0.000000000000e+000
1.462716922584e-002	0.000000000000e+000
1.463151615656e-002	0.000000000000e+000
1.463522571198e-002	0.000000000000e+000
1.463903991116e-002	0.000000000000e+000
1.464395807351e-002	0.000000000000e+000
1.464950330726e-002	0.000000000000e+000
1.465722980596e-002	0.000000000000e+000
1.466163857469e-002	0.000000000000e+000
1.466200017601e-002	0.000000000000e+000
1.466272337866e-002	0.000000000000e+000
1.466416978395e-002	0.000000000000e+000
1.466706259453e-002	0.000000000000e+000
1.467284821570e-002	0.000000000000e+000
1.468441945804e-002	0.000000000000e+000
1.470756194272e-002	0.000000000000e+000
1.475384691207e-002	0.000000000000e+000
1.484641685078e-002	0.000000000000e+000
1.503155672819e-002	0.000000000000e+000
1.540183648301e-002	0.000000000000e+000
1.614239599266e-002	0.000000000000e+000
1.711163857469e-002	3.469446951954e-013
1.711413857469e-002	5.000000000002e-001
1.711913857469e-002	1.500000000000e+000
1.712913857469e-002	3.500000000000e+000
1.713663857469e-002	5.000000000000e+000
1.713725617513e-002	5.000000000000e+000
1.713849137600e-002	5.000000000000e+000
1.714096177775e-002	5.000000000000e+000
1.714590258125e-002	5.000000000000e+000
1.715578418825e-002	5.000000000000e+000
1.717554740224e-002	5.000000000000e+000
1.721507383023e-002	5.000000000000e+000
1.729412668621e-002	5.000000000000e+000
1.745223239818e-002	5.000000000000e+000
1.776844382211e-002	5.000000000000e+000
1.840086666996e-002	5.000000000000e+000
1.956163857469e-002	5.000000000000e+000
1.956413857469e-002	5.000000000000e+000
1.956913857469e-002	5.000000000000e+000
1.957184017360e-002	5.000000000000e+000
1.957446517360e-002	5.000000000000e+000
1.957971517360e-002	5.000000000000e+000
1.958663857469e-002	5.000000000000e+000
1.958704798041e-002	4.918118854752e+000
1.958786679187e-002	4.754356564255e+000
1.958950441477e-002	4.426831983263e+000
1.959160227305e-002	4.007260328348e+000
1.959368152834e-002	3.591409268841e+000
1.959620790190e-002	3.086134557788e+000
1.959864063293e-002	2.599588351833e+000
1.960123118118e-002	2.081478701803e+000
1.960315485344e-002	1.696744249908e+000
1.960493170426e-002	1.341374085016e+000
1.960599790867e-002	1.128133204340e+000
1.960673457873e-002	9.807991912985e-001
1.960743791412e-002	8.401321131101e-001
1.960830177536e-002	6.673598663370e-001
1.960910382519e-002	5.069498995712e-001
1.961004285445e-002	3.191440481722e-001
1.961113647959e-002	1.004190196617e-001
1.961163857469e-002	0.000000000000e+000
1.961164254364e-002	0.000000000000e+000
1.961165048156e-002	0.000000000000e+000
1.961165840045e-002	0.000000000000e+000
1.961166896581e-002	0.000000000000e+000
1.961168071500e-002	0.000000000000e+000
1.961169866227e-002	0.000000000000e+000
1.961173455680e-002	0.000000000000e+000
1.961176813043e-002	0.000000000000e+000
1.961183062453e-002	0.000000000000e+000
1.961188831205e-002	0.000000000000e+000
1.961199469734e-002	0.000000000000e+000
1.961211185366e-002	0.000000000000e+000
1.961234616628e-002	0.000000000000e+000
1.961272443724e-002	0.000000000000e+000
1.961348097914e-002	0.000000000000e+000
1.961499406296e-002	0.000000000000e+000
1.961802023058e-002	0.000000000000e+000
1.962407256583e-002	0.000000000000e+000
1.963617723633e-002	0.000000000000e+000
1.966038657732e-002	0.000000000000e+000
1.970880525931e-002	0.000000000000e+000
1.980564262329e-002	0.000000000000e+000
1.999931735126e-002	0.000000000000e+000
2.038666680719e-002	0.000000000000e+000
2.116136571904e-002	0.000000000000e+000
2.211163857469e-002	0.000000000000e+000
2.211413857469e-002	4.999999999998e-001
2.211913857469e-002	1.500000000000e+000
2.212385290481e-002	2.442866023744e+000
2.212719959753e-002	3.112204567521e+000
2.213030959735e-002	3.734204533051e+000
2.213454742457e-002	4.581769975585e+000
2.213663857469e-002	5.000000000000e+000
2.213679560463e-002	5.000000000000e+000
2.213710966452e-002	5.000000000000e+000
2.213773778429e-002	5.000000000000e+000
2.213899402383e-002	5.000000000000e+000
2.214044493597e-002	5.000000000000e+000
2.214334676027e-002	5.000000000000e+000
2.214915040885e-002	5.000000000000e+000
2.216075770602e-002	5.000000000000e+000
2.218397230036e-002	5.000000000000e+000
2.223040148903e-002	5.000000000000e+000
2.232325986638e-002	5.000000000000e+000
2.250897662108e-002	5.000000000000e+000
2.288041013048e-002	5.000000000000e+000
2.362327714928e-002	5.000000000000e+000
2.458663857469e-002	5.000000000000e+000
2.458913857469e-002	4.500000000000e+000
2.459413857469e-002	3.500000000000e+000
2.459711919536e-002	2.903875865971e+000
2.460013314472e-002	2.301085994391e+000
2.460263735511e-002	1.800243915200e+000
2.460408612150e-002	1.510490638299e+000
2.460497367212e-002	1.332980514076e+000
2.460582593953e-002	1.162527031200e+000
2.460608702128e-002	1.110310680819e+000
2.460619323671e-002	1.089067594654e+000
2.460627308815e-002	1.073097306997e+000
2.460633393289e-002	1.060928360488e+000
2.460639721786e-002	1.048271366453e+000
2.460645877366e-002	1.035960206012e+000
2.460656037610e-002	1.015639717902e+000
2.460668321904e-002	9.910711301598e-001
2.460686643230e-002	9.544284783553e-001
2.460717235674e-002	8.932435889996e-001
2.460770415935e-002	7.868830684629e-001
2.460876776455e-002	5.741620273894e-001
2.461089497496e-002	1.487199452424e-001
2.461163857469e-002	0.000000000000e+000
2.461164755551e-002	0.000000000000e+000
2.461166551715e-002	0.000000000000e+000
2.461167704168e-002	0.000000000000e+000
2.461169437204e-002	0.000000000000e+000
2.461171245257e-002	0.000000000000e+000
2.461173542704e-002	0.000000000000e+000
2.461176845980e-002	0.000000000000e+000
2.461181255579e-002	0.000000000000e+000
2.461187932981e-002	0.000000000000e+000
2.461197916427e-002	0.000000000000e+000
2.461212787593e-002	0.000000000000e+000
2.461235654929e-002	0.000000000000e+000
2.461274734933e-002	0.000000000000e+000
2.461349052322e-002	0.000000000000e+000
2.461497687101e-002	0.000000000000e+000
2.461794956659e-002	0.000000000000e+000
2.462234387054e-002	0.000000000000e+000
2.462716922598e-002	0.000000000000e+000
2.463151615680e-002	0.000000000000e+000
2.463522571222e-002	0.000000000000e+000
2.463903991153e-002	0.000000000000e+000
2.464395807420e-002	0.000000000000e+000
2.464950330826e-002	0.000000000000e+000
2.465722980895e-002	0.000000000000e+000
2.466163857469e-002	0.000000000000e+000
2.466200017581e-002	0.000000000000e+000
2.466272337804e-002	0.000000000000e+000
2.466416978252e-002	0.000000000000e+000
2.466706259147e-002	0.000000000000e+000
2.467284820937e-002	0.000000000000e+000
2.468441944517e-002	0.000000000000e+000
2.470756191678e-002	0.000000000000e+000
2.475384685998e-002	0.000000000000e+000
2.484641674639e-002	0.000000000000e+000
2.503155651922e-002	0.000000000000e+000
2.540183606487e-002	0.000000000000e+000
2.614239515617e-002	0.000000000000e+000
2.711163857469e-002	0.000000000000e+000
2.711413857469e-002	4.999999999998e-001
2.711913857469e-002	1.500000000000e+000
2.712913857469e-002	3.500000000000e+000
2.713663857469e-002	5.000000000000e+000
2.713725617513e-002	5.000000000000e+000
2.713849137600e-002	5.000000000000e+000
2.714096177775e-002	5.000000000000e+000
2.714590258125e-002	5.000000000000e+000
2.715578418825e-002	5.000000000000e+000
2.717554740224e-002	5.000000000000e+000
2.721507383023e-002	5.000000000000e+000
2.729412668621e-002	5.000000000000e+000
2.745223239817e-002	5.000000000000e+000
2.776844382210e-002	5.000000000000e+000
2.840086666994e-002	5.000000000000e+000
2.955086666994e-002	5.000000000000e+000
2.955336666994e-002	5.000000000000e+000
2.955836666994e-002	5.000000000000e+000
2.956106826886e-002	5.000000000000e+000
2.956369326886e-002	5.000000000000e+000
2.956894326886e-002	5.000000000000e+000
2.957586666994e-002	5.000000000000e+000
2.957627607567e-002	4.918118854752e+000
2.957709488712e-002	4.754356564256e+000
2.957873251003e-002	4.426831983265e+000
2.958083036830e-002	4.007260328364e+000
2.958290962360e-002	3.591409268867e+000
2.958543599715e-002	3.086134557810e+000
2.958786872818e-002	2.599588351854e+000
2.959045927643e-002	2.081478701835e+000
2.959238294869e-002	1.696744249935e+000
2.959415979952e-002	1.341374085035e+000
2.959522600392e-002	1.128133204361e+000
2.959596267399e-002	9.807991913075e-001
2.959666600938e-002	8.401321131060e-001
2.959752987061e-002	6.673598663113e-001
2.959833192044e-002	5.069498995226e-001
2.959927094970e-002	3.191440480911e-001
2.960036457484e-002	1.004190195354e-001
2.960086666994e-002	2.344587198000e-013
2.960087063890e-002	0.000000000000e+000
2.960087857681e-002	0.000000000000e+000
2.960088649571e-002	0.000000000000e+000
2.960089706106e-002	0.000000000000e+000
2.960090881025e-002	0.000000000000e+000
2.960092675752e-002	0.000000000000e+000
2.960096265205e-002	0.000000000000e+000
2.960099622568e-002	0.000000000000e+000
2.960105871979e-002	0.000000000000e+000
2.960111640730e-002	0.000000000000e+000
2.960122279259e-002	0.000000000000e+000
2.960133994891e-002	0.000000000000e+000
2.960157426154e-002	0.000000000000e+000
2.960195253249e-002	0.000000000000e+000
